player_id,player_name,format,matches,innings,runs,balls_faced,highest_score,average,strike_rate,not_out,fours,sixes,fifty_plus,hundreds,double_hundreds,high_score,avg,fifties,ducks
24546,Codi Yusuf,T20,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
24546,Codi Yusuf,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9354,Sikandar Raza,Test,21,41,1369,,,,0.0,0,0,0,,1,,0.0,0.0,10.0,3.0
9354,Sikandar Raza,ODI,153,144,4476,,,,0.0,0,0,0,,7,,0.0,0.0,24.0,3.0
9354,Sikandar Raza,T20,112,107,2545,,,,0.0,0,0,0,,1,,0.0,0.0,15.0,8.0
9354,Sikandar Raza,IPL,9,9,182,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,0.0
441,Sean Williams,Test,24,47,1946,,,,0.0,0,0,0,,6,,0.0,0.0,7.0,0.0
441,Sean Williams,ODI,164,159,5217,,,,0.0,0,0,0,,8,,0.0,0.0,37.0,9.0
441,Sean Williams,T20,84,83,1728,,,,0.0,0,0,0,,0,,0.0,0.0,11.0,7.0
441,Sean Williams,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
19601,Takudzwanashe Kaitano,Test,6,12,258,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,3.0
19601,Takudzwanashe Kaitano,ODI,11,11,157,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,2.0
19601,Takudzwanashe Kaitano,T20,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
19601,Takudzwanashe Kaitano,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
23616,Brian Bennett,Test,10,18,503,,,,0.0,0,0,0,,2,,0.0,0.0,2.0,3.0
23616,Brian Bennett,ODI,11,11,348,,,,0.0,0,0,0,,1,,0.0,0.0,0.0,3.0
23616,Brian Bennett,T20,42,40,1010,,,,0.0,0,0,0,,0,,0.0,0.0,6.0,4.0
23616,Brian Bennett,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
11226,Wessly Madhevere,Test,8,15,244,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,6.0
11226,Wessly Madhevere,ODI,40,37,782,,,,0.0,0,0,0,,0,,0.0,0.0,6.0,1.0
11226,Wessly Madhevere,T20,79,73,1255,,,,0.0,0,0,0,,0,,0.0,0.0,7.0,7.0
11226,Wessly Madhevere,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
1450665,Vincent Masekesa,Test,4,8,38,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
1450665,Vincent Masekesa,ODI,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
1450665,Vincent Masekesa,T20,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
1450665,Vincent Masekesa,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
41442,Muhammad Abbas,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
41442,Muhammad Abbas,ODI,3,3,104,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,0.0
41442,Muhammad Abbas,T20,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
41442,Muhammad Abbas,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9551,Michael Bracewell,Test,9,15,268,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,1.0
9551,Michael Bracewell,ODI,34,29,757,,,,0.0,0,0,0,,2,,0.0,0.0,2.0,1.0
9551,Michael Bracewell,T20,36,25,382,,,,0.0,0,0,0,,0,,0.0,0.0,2.0,4.0
9551,Michael Bracewell,IPL,5,4,58,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
10713,Daryl Mitchell,Test,33,53,2139,,,,0.0,0,0,0,,5,,0.0,0.0,15.0,1.0
10713,Daryl Mitchell,ODI,52,47,2041,,,,0.0,0,0,0,,6,,0.0,0.0,9.0,0.0
10713,Daryl Mitchell,T20,79,74,1540,,,,0.0,0,0,0,,0,,0.0,0.0,8.0,2.0
10713,Daryl Mitchell,IPL,15,15,351,,,,0.0,0,0,0,,0,,0.0,0.0,2.0,0.0
10693,Glenn Phillips,Test,15,27,728,,,,0.0,0,0,0,,0,,0.0,0.0,5.0,2.0
10693,Glenn Phillips,ODI,44,36,1112,,,,0.0,0,0,0,,1,,0.0,0.0,5.0,1.0
10693,Glenn Phillips,T20,83,74,1928,,,,0.0,0,0,0,,2,,0.0,0.0,10.0,3.0
10693,Glenn Phillips,IPL,8,8,65,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,1.0
11177,Rachin Ravindra,Test,17,32,1224,,,,0.0,0,0,0,,3,,0.0,0.0,4.0,1.0
11177,Rachin Ravindra,ODI,33,29,1233,,,,0.0,0,0,0,,5,,0.0,0.0,4.0,2.0
11177,Rachin Ravindra,T20,30,28,452,,,,0.0,0,0,0,,0,,0.0,0.0,3.0,2.0
11177,Rachin Ravindra,IPL,18,18,413,,,,0.0,0,0,0,,0,,0.0,0.0,2.0,2.0
24391,Zakary Foulkes,Test,1,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
24391,Zakary Foulkes,ODI,1,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
24391,Zakary Foulkes,T20,13,7,59,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,1.0
24391,Zakary Foulkes,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
10100,Mitchell Santner,Test,32,44,1085,,,,0.0,0,0,0,,1,,0.0,0.0,4.0,3.0
10100,Mitchell Santner,ODI,118,86,1438,,,,0.0,0,0,0,,0,,0.0,0.0,3.0,3.0
10100,Mitchell Santner,T20,114,76,735,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,5.0
10100,Mitchell Santner,IPL,31,19,110,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,1.0
11170,Nathan Smith,Test,3,5,102,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
11170,Nathan Smith,ODI,10,7,36,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,2.0
11170,Nathan Smith,T20,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
11170,Nathan Smith,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
8075,Duncan Allan,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
8075,Duncan Allan,ODI,5,5,71,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
8075,Duncan Allan,T20,10,10,84,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
8075,Duncan Allan,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
550,Collins Obuya,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
550,Collins Obuya,ODI,104,89,2044,,,,0.0,0,0,0,,0,,0.0,0.0,11.0,6.0
550,Collins Obuya,T20,76,71,1793,,,,0.0,0,0,0,,0,,0.0,0.0,10.0,6.0
550,Collins Obuya,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
1592,Seren Waters,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
1592,Seren Waters,ODI,20,20,419,,,,0.0,0,0,0,,0,,0.0,0.0,2.0,2.0
1592,Seren Waters,T20,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
1592,Seren Waters,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
188,Ragheb Aga,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
188,Ragheb Aga,ODI,12,9,150,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,1.0
188,Ragheb Aga,T20,20,18,213,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,0.0
188,Ragheb Aga,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
6478,Nelson Odhiambo,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
6478,Nelson Odhiambo,ODI,10,6,56,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
6478,Nelson Odhiambo,T20,65,42,538,,,,0.0,0,0,0,,0,,0.0,0.0,2.0,7.0
6478,Nelson Odhiambo,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
552,Nehemiah Odhiambo,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
552,Nehemiah Odhiambo,ODI,67,53,528,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,9.0
552,Nehemiah Odhiambo,T20,43,31,284,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,6.0
552,Nehemiah Odhiambo,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9356,Emmanuel Bundi,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9356,Emmanuel Bundi,ODI,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9356,Emmanuel Bundi,T20,36,16,94,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9356,Emmanuel Bundi,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
8773,Milind Kumar,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
8773,Milind Kumar,ODI,18,17,682,,,,0.0,0,0,0,,2,,0.0,0.0,4.0,2.0
8773,Milind Kumar,T20,21,17,322,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,1.0
8773,Milind Kumar,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
54808,Utkarsh Srivastava,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
54808,Utkarsh Srivastava,ODI,2,2,75,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,0.0
54808,Utkarsh Srivastava,T20,2,1,9,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
54808,Utkarsh Srivastava,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
22531,Vatsal Vaghela,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
22531,Vatsal Vaghela,ODI,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
22531,Vatsal Vaghela,T20,3,1,29,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
22531,Vatsal Vaghela,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
8426,Harmeet Singh,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
8426,Harmeet Singh,ODI,18,14,282,,,,0.0,0,0,0,,0,,0.0,0.0,2.0,0.0
8426,Harmeet Singh,T20,25,17,235,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,3.0
8426,Harmeet Singh,IPL,1,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
20241,Sanjay Krishnamurthi,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
20241,Sanjay Krishnamurthi,ODI,14,13,255,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,3.0
20241,Sanjay Krishnamurthi,T20,9,5,90,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
20241,Sanjay Krishnamurthi,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
2245,Shadley van Schalkwyk,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
2245,Shadley van Schalkwyk,ODI,13,10,167,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,1.0
2245,Shadley van Schalkwyk,T20,14,11,104,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,1.0
2245,Shadley van Schalkwyk,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
1428543,Juanoy Drysdale,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
1428543,Juanoy Drysdale,ODI,4,2,2,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
1428543,Juanoy Drysdale,T20,11,3,5,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,1.0
1428543,Juanoy Drysdale,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
1398,Richie Berrington,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
1398,Richie Berrington,ODI,132,125,3600,,,,0.0,0,0,0,,6,,0.0,0.0,21.0,7.0
1398,Richie Berrington,T20,101,93,2334,,,,0.0,0,0,0,,1,,0.0,0.0,10.0,10.0
1398,Richie Berrington,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
1416,Calum MacLeod,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
1416,Calum MacLeod,ODI,87,86,3024,,,,0.0,0,0,0,,10,,0.0,0.0,13.0,9.0
1416,Calum MacLeod,T20,64,61,1239,,,,0.0,0,0,0,,0,,0.0,0.0,7.0,8.0
1416,Calum MacLeod,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9383,Michael Leask,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
9383,Michael Leask,ODI,91,72,1547,,,,0.0,0,0,0,,1,,0.0,0.0,8.0,5.0
9383,Michael Leask,T20,73,61,870,,,,0.0,0,0,0,,0,,0.0,0.0,1.0,4.0
9383,Michael Leask,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
3053,Alasdair Evans,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
3053,Alasdair Evans,ODI,41,19,100,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,3.0
3053,Alasdair Evans,T20,35,10,10,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,6.0
3053,Alasdair Evans,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
12771,Tom Sole,Test,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
12771,Tom Sole,ODI,10,7,46,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
12771,Tom Sole,T20,9,6,69,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
12771,Tom Sole,IPL,0,0,0,,,,0.0,0,0,0,,0,,0.0,0.0,0.0,0.0
